COD_CLIENTE;CLIENTE;PORTFOLIO;DATAPOS;CATEGORIA;CODIGO;PAPEL;DATACOMPRA;DATAEMISSAO;DATAVCTO;EMISSOR;QTDE_DISP;QTDE_BLOQ;QTDE_TOTAL;PRECO_CUSTO;PRECO;CUSTO_TOTAL;RESULTADO;VALOR_MERC_BRUTO;IRRF;VALOR_MERC_LIQUIDO;AJUSTE_FUT_SWAP;CONTRAPARTE;CUSTODIANTE;CORRETORA;TIPO;PRECO_EXERCICIO;PRINCIPAL;BASE_ATIVO;PC_INDEX_ATIVO;INDEX_ATIVO;PC_TX_ATIVO;TAXA_MTM;CURVA_ATIVO;VALOR_ATIVO;GARANTIA_ATIVO;BASE_PASSIVO;PC_INDEX_PASSIVO;INDEX_PASSIVO;PC_TAXA_PASSIVO;TAXA_MTM_PASSIVO;CURVA_PASSIVO;VALOR_PASSIVO;GARANTIA_PASSIVO;TIT_ASSOC;CODIGO_OPER;VL_FUTURO_ATIVO;VL_FUTURO_PASSIVO;MTM_ACCRUAL;INDEX_ATIVO_PASSIVO;LASTRO;TAXA_OVER;PU_CURVA;TAXA_PAR;AGIO_DESAGIO;DATA_REPAC;VALOR_NOMINAL;TIR;COVERAGECCY;PATRIM_LIQUIDO
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;159;Despesa de SELIC (BACEN) com pagamento 13/09/24;;20-08-2024;13-09-2024;;;;;;;;;;;-546,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-3593,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;603;Taxa de Gestão Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-3806,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;041;Taxa de Administração Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-13368,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;2482,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;21076429,77;;;;40,32630383;;;;;849934510,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849934510,5
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML0901;ENNESA FIA;;;;;489120,1135;0;489120,1135;0;12,18023283;0;5957596,86;5957596,86;0;5957596,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0212;ALM POTIGUAR FIRF;;;;;3134151,67;0;3134151,67;0;35,96268913;0;112712522,2;112712522,2;0;112712522,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-46,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-391,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;282,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;601919,5986;;;;197,1525146;;;;;118669962,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118669962,4
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;15955103,11;0;15955103,11;0,62675872;2,26115514;10000000;26076963,4;36076963,4;0;36076963,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0646;LACAN FL II FIP;;;;;243,1344775;0;243,1344775;0;16858,34032;0;4098843,77;4098843,77;0;4098843,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3081;NEOS FIC FIM;;;;;72716409,25;0;72716409,25;1,214772053;1,12169248;88333861,77;-6768412,35;81565449,42;0;81565449,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0970;SULAM NEOS FIM CP;;;;;7028168,02;0;7028168,02;0;25,87580687;0;181859518,3;181859518,3;0;181859518,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFGE0014;LACAN FL II FIP S3;;;;;522,0405006;0;522,0405006;15162,80626;16858,34032;7915598,971;885137,4495;8800736,42;0;8800736,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;22011186,22;0;22011186,22;1,362943356;1,12897119;30000000;-5150004,91;24849995,09;0;24849995,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;144935210,2;0;144935210,2;0;2,23612686;0;324093516,6;324093516,6;0;324093516,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0349;LACAN FLO FIP MULTIE;;;;;223,6775527;0;223,6775527;0;13266,27771;0;2967368,53;2967368,53;0;2967368,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;6583627,355;0;6583627,355;2,126487306;1,620826;14000000;-3329085,61;10670914,39;0;10670914,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;42234459,17;0;42234459,17;0,505311451;2,33516144;21341555,83;77282724,66;98624280,49;0;98624280,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT0875;SPEC IV INST FIP MUT;;;;;7756702,342;0;7756702,342;0,012892077;1,3013188;100000;9993942,58;10093942,58;0;10093942,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3075;NEOS FIC FIA;;;;;73961661,23;0;73961661,23;0,342295613;1,21893936;25316752,19;64838027,81;90154780;0;90154780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-719,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-2302,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;255;CRÉDITO REF. MASSA FALIDA CDB BANCO SANTOS ( FEF UNIBANCO CD );;20-08-2024;23-01-2099;;;;;;;;;;;966381,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;20-08-2024;31-12-2049;;;;;;;;;;;-2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;20-08-2024;31-12-2049;;;;;;;;;;;-2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;20-08-2024;31-12-2049;;;;;;;;;;;2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;20-08-2024;31-12-2049;;;;;;;;;;;2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;122;Resgate do Fundo PIMCO INCOME FIM IE [TFML2226];;20-08-2024;21-08-2024;;;;;;;;;;;18123203,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;1099072,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;972285,6253;;;;919,526033;;;;;894041944,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894041944,5
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;LTN-O;LTN OVER;19-08-2024;19-08-2024;20-08-2024;STNC      ;0;0;0;783,5851463;783,8925753;0;0;0;0;0;;BBDC    ;;;;;0;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B912588   ;0;;ACCRUAL;;570151    ;1,17700895;783,8925752;10,39;0;;0;10,39;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;LTN-O;LTN OVER;20-08-2024;20-08-2024;21-08-2024;STNC      ;52394;0;52394;785,2000677;785,2000677;41139772,35;-0,0075977;41139772,34;0;41139772,34;;BBDC    ;;;;;41139772,35;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B913081   ;41155912,97;;ACCRUAL;;570342    ;0;785,2000677;10,39;0;;41139772,35;10,39;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150828;07-10-2022;15-07-2000;15-08-2028;STNC      ;1055;0;1055;4053,17662;4373,694478;4276101,334;338146,3359;4614247,67;0;4614247,67;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B668209A  ;4614247,67;;ACCRUAL;;318248    ;0,682288533;4373,694478;5,656271906;58163,02;;0;5,656271906;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;11-06-2008;15-07-2000;15-05-2035;STNC      ;650;0;650;1551,425676;4092,590943;1008426,689;1651757,421;2660184,11;0;2660184,11;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346292    ;2660184,11;;ACCRUAL;;89007     ;0,828836682;4092,590943;6,964612149;-187711,46;;0;6,964612149;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;05-03-2009;15-07-2000;15-05-2035;STNC      ;1090;0;1090;1632,747439;4081,441432;1779694,709;2669076,451;4448771,16;0;4448771,16;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;356523    ;4448771,16;;ACCRUAL;;89007     ;0,832995776;4081,441432;7,001977899;-326930,64;;0;7,001977899;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;20-12-2007;15-07-2000;15-05-2035;STNC      ;3448;0;3448;1539,567608;4152,104147;5308429,112;9008025,988;14316455,1;0;14316455,1;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346316    ;14316455,1;;ACCRUAL;;89007     ;0,806867543;4152,104147;6,767454555;-790535,57;;0;6,767454555;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;13-09-2007;15-07-2000;15-05-2035;STNC      ;4042;0;4042;1577,685294;4202,523243;6377003,958;10609594,99;16986598,95;0;16986598,95;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346307    ;16986598,95;;ACCRUAL;;89007     ;0,788553027;4202,523243;6,603371317;-722930,14;;0;6,603371317;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;09-07-2008;15-07-2000;15-05-2035;STNC      ;1422;0;1422;1561,548696;4077,833287;2220522,246;3578156,684;5798678,93;0;5798678,93;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346293    ;5798678,93;;ACCRUAL;;89007     ;0,834344686;4077,833287;7,01409945;-431640,3;;0;7,01409945;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;29-06-2015;15-07-2000;15-08-2040;STNC      ;315;0;315;2712,650572;4316,963914;854484,9302;505358,6998;1359843,63;0;1359843,63;;MERRIL  ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B77992    ;1359843,63;;ACCRUAL;;179416    ;0,725243912;4316,963914;6,038105233;-503,92;;0;6,038105233;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;17-06-2013;15-07-2000;15-08-2040;STNC      ;810;0;810;2581,656249;4660,197329;2091141,562;1683618,278;3774759,84;0;3774759,84;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B12019    ;3774759,84;;ACCRUAL;;179416    ;0,639298981;4660,197329;5,275505959;276723,27;;0;5,275505959;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;30-06-2015;15-07-2000;15-08-2050;STNC      ;475;0;475;2725,740791;4334,001567;1294726,876;763923,8643;2058650,74;0;2058650,74;;SANTCCVM;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B78203    ;2058650,74;;ACCRUAL;;179417    ;0,721919976;4334,001567;6,008509533;7333,01;;0;6,008509533;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;17-06-2013;15-07-2000;15-08-2050;STNC      ;790;0;790;2590,082848;4730,625265;2046165,45;1691028,51;3737193,96;0;3737193,96;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B12020    ;3737193,96;;ACCRUAL;;179417    ;0,646240014;4730,625265;5,336891238;325528,67;;0;5,336891238;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;17-05-2013;15-07-2000;15-08-2050;STNC      ;1466;0;1466;2933,94257;5299,799218;4301159,808;3468345,842;7769505,65;0;7769505,65;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B9786     ;7769505,65;;ACCRUAL;;179417    ;0,552063175;5299,799218;4,507038908;1438491,34;;0;4,507038908;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;28-11-2007;15-07-2000;15-05-2035;STNC      ;444;0;444;1533,693462;4161,593656;680959,8971;1166787,683;1847747,58;0;1847747,58;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346308    ;1847747,58;;ACCRUAL;;89007     ;0,803399941;4161,593656;6,736368359;-97584,16;;0;6,736368359;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;29-11-2007;15-07-2000;15-05-2035;STNC      ;527;0;527;1534,231762;4161,37564;808540,1386;1384504,821;2193044,96;0;2193044,96;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346315    ;2193044,96;;ACCRUAL;;89007     ;0,8034795;4161,37564;6,737081477;-115941,14;;0;6,737081477;REAL    ;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;603;Taxa de Gestão Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-504,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;041;Taxa de Administração Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-1770,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;017;Diferimento de despesa de Taxa de Fiscalização CVM com vencimento 31/12/24;;20-08-2024;31-12-2024;;;;;;;;;;;11017,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;052;Despesa de AUDITORIA com pagamento 28/12/24;;20-08-2024;28-12-2024;;;;;;;;;;;-3340,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;159;Despesa de SELIC (BACEN) com pagamento 13/09/24;;20-08-2024;13-09-2024;;;;;;;;;;;-84,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-1107,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;2857,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;3134151,67;;;;35,96268913;;;;;112712522,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112712522,2
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFGE0014;LACAN FL II FIP S3;;;;;522,0405006;0;522,0405006;15162,80626;16858,34032;7915598,971;885137,4495;8800736,42;0;8800736,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT0875;SPEC IV INST FIP MUT;;;;;7756702,342;0;7756702,342;0,012892077;1,3013188;100000;9993942,58;10093942,58;0;10093942,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;42234459,17;0;42234459,17;0,505311451;2,33516144;21341555,83;77282724,66;98624280,49;0;98624280,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;15955103,11;0;15955103,11;0,62675872;2,26115514;10000000;26076963,4;36076963,4;0;36076963,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0349;LACAN FLO FIP MULTIE;;;;;223,6775527;0;223,6775527;0;13266,27771;0;2967368,53;2967368,53;0;2967368,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0970;SULAM NEOS FIM CP;;;;;7028168,02;0;7028168,02;0;25,87580687;0;181859518,3;181859518,3;0;181859518,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0248;BRAD FIRF FEF ATU BD;;;;;93435480,69;0;93435480,69;0;6,05280261;0;565546521,4;565546521,4;0;565546521,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;6583627,355;0;6583627,355;2,126487306;1,620826;14000000;-3329085,61;10670914,39;0;10670914,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459587049
